,0_drops,10p_adTime,10p_pfx_medianVis,1p_MOASlen,6months_percent,85p_beta_daybins,85p_beta_monthbins,85p_beta_weekbins,90p_adTime,90p_pfx_medianVis,95p_alpha_daybins,95p_alpha_monthbins,95p_alpha_weekbins,99p_MOASlen,ASN,MOAS_add%,MOAS_pfx_%,Uptime,bogons%_add,bogons%_pfx,highMaxVis_percent,highMedVis_percent,lowMaxVis_percent,lowMedVis_percent,median/unique_pfx,median_adTime,median_adTime_highMaxVis,median_adTime_highMedVis,median_adTime_lowMaxVis,median_adTime_lowMedVis,median_pfx_medianVis,q1_adTime,q1_adTime_highMaxVis,q1_adTime_highMedVis,q1_adTime_lowMaxVis,q1_adTime_lowMedVis,q1_pfx_medianVis,q3_adTime,q3_adTime_highMaxVis,q3_adTime_highMedVis,q3_adTime_lowMaxVis,q3_adTime_lowMedVis,q3_pfx_medianVis,range_MOASlen,rir_count,rir_gini_add,rir_gini_pfx,std_MOASlen,top_rir_add,top_rir_pfx,unassigned%_add,unassigned%_pfx,var_MOASlen,class
10,0,329.315972222,0.07865565196989999,1.15740740741e-05,0.951371571072,0.005917159763310001,0.0911764705882,0.021978021978,1825.0625,0.8447740728120001,0.16129032258099998,1.65384615385,0.9043715846989999,189.47916666700002,16814,0.00812567713976,0.011221945137200002,1.0,0.0,0.0,0.962593516209,0.284289276808,0.0074812967581000004,0.6770573566079999,0.48628428927699996,902.9097222219999,937.861111111,1824.921875,45.5034722222,750.604166667,0.0946783195576,567.701388889,567.701388889,1266.0,12.6180555556,567.701388889,0.08179740244469999,1245.125,1247.63715278,1825.09027778,81.9340277778,1127.45138889,0.80438820516,32.9236226852,2,0.7976164680390033,0.7945137157107232,51.36563987372558,0.994041170098,0.986284289277,0.0,0.0,2638.4289596372673,0
11,0,0.0,0.0221713618781,1.15740740741e-05,0.436480474543,0.0173453996983,0.420527441197,0.09849624060149999,1196.64930556,0.8451142122490001,0.065170166546,1.1052631578899998,0.928571428571,369.88888888900004,3356,0.00646292501238,0.34008897676700006,1.0,0.0,0.0,0.45847750865099995,0.322911517548,0.11715274345000001,0.32810182896699996,0.167202174988,75.3715277778,230.22395833299998,300.29513888900004,1.4479166666699999,202.53819444400003,0.5402669788009999,0.0451388888889,3.84375,2.73263888889,0.0173611111111,8.177083333330001,0.0301515151515,388.05034722199997,949.420138889,1443.82118056,100.02777777799999,205.809027778,0.795133897803,1682.72568287,5,0.7827521648389328,0.6136047666335649,61.594262651252606,0.9716122178380001,0.7286494538230001,0.98166489369,0.00444883835887,3793.853191551491,0
12,0,0.277777777778,0.0239595990222,1.15740740741e-05,0.444444444444,0.125,0.125,0.125,858.4027777780001,0.853603358927,0.0,0.8,0.025,288.211805556,53006,0.891986062718,0.444444444444,1.0,0.015204307887200001,0.133333333333,0.477777777778,0.46666666666699996,0.14444444444399998,0.18888888888900002,0.0888888888889,19.7534722222,858.3993055560001,858.3993055560001,19.111111111099998,18.954861111099998,0.291098316905,0.277777777778,858.388888889,858.388888889,15.4201388889,6.901041666669999,0.291098316905,858.3993055560001,858.4027777780001,858.4027777780001,20.373263888900002,20.373263888900002,0.8413975992049999,0.0138888888889,1,0.8,0.8,42.007607003242455,1.0,1.0,0.0,0.0,1764.6390461388648,0
13,0,4.027777777780001,0.5784486410849999,1.15740740741e-05,0.506607929515,0.025641025641,0.288888888889,0.0888888888889,1825.3125,0.839625956514,0.0238095238095,2.91111111111,0.341463414634,189.47916666700002,6429,0.249413032601,0.07488986784139999,1.0,0.0,0.0,0.9207048458149999,0.88986784141,0.0660792951542,0.0925110132159,0.189427312775,181.309027778,181.35069444400003,181.355902778,4.25694444444,4.253472222219999,0.8266558916169999,84.0208333333,119.40625,165.576388889,0.03125,0.038194444444400004,0.804534998132,181.59375,187.11979166700002,187.39236111099999,175.94791666700002,93.9201388889,0.831287669106,10.0381944444,2,0.7987419529215194,0.7928571428571429,51.36563987372558,0.996854882304,0.9821428571430001,0.216773796236,0.013215859030799998,2638.4289596372673,0
14,6,0.520833333333,0.106513823292,1.15740740741e-05,0.108792846498,1.0,3.5,0.75,182.42708333299998,0.8715382304709999,0.33333333333299997,1.33918128655,0.5,289.920173611,57129,0.296702501846,0.296572280179,0.9999,0.0,0.0,0.8807749627420001,0.74217585693,0.07451564828610001,0.134128166915,0.008941877794340001,42.121527777800004,50.0659722222,49.236111111099994,0.0138888888889,0.953125,0.818811266387,17.6840277778,24.0972222222,25.600694444400002,0.0034722222222199994,0.006944444444439999,0.7472496552240001,97.3125,113.423611111,97.3125,0.0555555555556,148.909722222,0.831427648961,356.232627315,3,0.7510806905519268,0.7928464977645306,59.28692504175641,0.88200800362,0.986587183308,0.0,0.0,3514.939480906843,1
15,1,551.6875,0.124647756525,1.15740740741e-05,0.981481481481,0.0909090909091,1.6206896551700003,0.444444444444,1816.94444444,0.881110636048,0.272727272727,1.04081632653,0.694444444444,288.211805556,36915,0.43243243243199997,0.314814814815,1.0,0.0,0.0,1.0,0.8518518518520001,0.0,0.148148148148,0.648148148148,1598.95833333,1598.95833333,1723.27951389,0.0,556.692708333,0.858452500941,591.677083333,591.677083333,786.2430555560001,0.0,552.314236111,0.841933023313,1801.02083333,1801.02083333,1812.11111111,0.0,561.057291667,0.8655121055239999,343.34376157400004,1,0.8,0.8,42.007607003242455,1.0,1.0,0.0,0.0,1764.6390461388648,0
16,25,3.64583333333,0.362068450685,1.15740740741e-05,0.0,0.4,9.6,1.3846153846200002,30.7291666667,0.8381247589849999,1.0,4.2,1.05,289.920173611,205944,0.09626253418410001,0.0555555555556,0.8287,0.0,0.0,0.361111111111,0.361111111111,0.0277777777778,0.0555555555556,0.222222222222,9.041666666669999,29.9409722222,29.9409722222,0.0,0.0,0.37749652968099995,4.371527777780001,29.9375,29.9375,0.0,0.0,0.37187973345499997,29.9375,30.7291666667,30.7291666667,0.0,0.0,0.818299567483,0.0,3,0.624026330224904,0.6514285714285714,59.28692504175641,0.564637045164,0.714285714286,0.0029170464904299995,0.0277777777778,3514.939480906843,1
17,18,0.104166666667,0.0927434147773,1.15740740741e-05,0.264705882353,0.14285714285700002,1.13888888889,0.28571428571400004,1544.76736111,0.842536905413,0.5714285714289999,1.5,1.0,288.211805556,53135,0.00842766016187,0.0686274509804,0.9997,0.952267476497,0.004901960784310001,0.852941176471,0.71568627451,0.12254901960799999,0.200980392157,0.20588235294100002,0.104166666667,0.104166666667,0.104166666667,0.111111111111,115.649305556,0.840896664844,0.104166666667,0.104166666667,0.104166666667,0.104166666667,0.111111111111,0.203511665657,358.75,852.270833333,0.104166666667,115.649305556,1003.078125,0.842146371944,9.163194444439998,1,0.7999999999999999,0.8,42.007607003242455,1.0,1.0,0.000929948707517,0.004901960784310001,1764.6390461388648,0
18,0,0.0138888888889,0.562784459355,1.15740740741e-05,0.34893617021300005,0.0909090909091,2.09523809524,0.526315789474,334.777777778,0.896510162047,0.132075471698,0.8251231527089999,0.388888888889,173.38541666700002,26415,0.27575603435,0.304255319149,1.0,4.60329918453e-06,0.0014184397163099999,0.929078014184,0.775886524823,0.0219858156028,0.054609929078000004,0.043971631205699996,7.46875,7.489583333330001,7.524305555560001,121.881944444,5.864583333330001,0.793833289956,0.0763888888889,0.100694444444,0.114583333333,12.3298611111,0.131944444444,0.767744280941,333.73611111099996,333.73611111099996,333.75,464.14583333300004,129.763888889,0.855144032922,541.187488426,4,0.6164149801251643,0.5713068181818182,36.1542824515271,0.629476441357,0.551846590909,0.0,0.0,1307.1321395848006,0
19,0,0.038194444444400004,0.0166171738265,0.0,0.0116279069767,0.5,1.63636363636,0.5,1.18402777778,0.04510383706690001,0.0,4.5,0.8181818181820001,0.0,37271,0.0,0.0,1.0,0.0,0.0,0.06395348837209999,0.0116279069767,0.936046511628,0.9883720930230001,0.0116279069767,1.18055555556,160.784722222,1824.78298611,1.18055555556,1.18055555556,0.045103757529,1.18055555556,159.85416666700002,1824.29861111,1.18055555556,1.18055555556,0.0166172031299,1.18402777778,162.774305556,1825.26736111,1.18402777778,1.18402777778,0.04510383706690001,0.0,1,0.8,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0
20,0,0.0,0.0250896057348,1.15740740741e-05,0.648936170213,0.166666666667,0.3,0.111111111111,1824.55208333,0.8317823063959999,0.0555555555556,0.6,0.111111111111,288.211805556,29695,0.0296507364787,0.031914893617,1.0,0.0,0.0,0.8404255319149999,0.829787234043,0.159574468085,0.170212765957,0.212765957447,488.45486111099996,488.45486111099996,488.45486111099996,0.0,0.0,0.8223981794949999,15.0694444444,425.631944444,435.26041666699996,0.0,0.0,0.810352248796,613.579861111,1026.00347222,1026.00347222,1.18055555556,1.22569444444,0.8249285504009999,158.305555555,1,0.8,0.7999999999999999,42.007607003242455,1.0,1.0,0.0,0.0,1764.6390461388648,0
21,0,136.90625,0.0661888559846,1.15740740741e-05,0.7727272727269999,0.1,1.11111111111,0.3,1824.49305556,0.805823797117,0.0769230769231,0.28571428571400004,0.153846153846,288.211805556,11537,0.297476759628,0.40909090909100004,1.0,0.0,0.0,0.5,0.272727272727,0.13636363636399998,0.45454545454499995,0.545454545455,618.064236111,457.12152777800003,326.47048611099996,318.67361111099996,1821.953125,0.49682723260399997,195.81944444400003,136.90625,136.909722222,178.53819444400003,441.70833333300004,0.0762826743672,1822.07986111,1619.49652778,1637.49652778,441.70833333300004,1824.48611111,0.799084154305,1180.40626157,1,0.8,0.7999999999999999,42.007607003242455,1.0,1.0,0.0,0.0,1764.6390461388648,0
22,0,1426.82986111,0.843242681779,0.0,1.0,1.0,1.0,1.0,1517.64236111,0.8514000972300001,0.0,0.227272727273,0.0,0.0,9201,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1517.625,1517.625,1517.625,0.0,0.0,0.85044970409,1515.77083333,1515.77083333,1515.77083333,0.0,0.0,0.843250031764,1517.64236111,1517.64236111,1517.64236111,0.0,0.0,0.85044970409,0.0,1,0.8,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0
23,6,0.0173611111111,0.028372326101099996,0.0,0.0,0.0,0.0,0.0,33.2291666667,0.0717939588155,0.0,0.0,0.0,0.0,33653,0.0,0.0,0.0411,0.0,0.0,0.0,0.0,0.1,1.0,0.0,33.2291666667,0.0,0.0,33.2118055556,33.2291666667,0.028372875032900004,33.222222222199996,0.0,0.0,33.2118055556,33.222222222199996,0.0283723280205,33.2291666667,0.0,0.0,33.2118055556,33.2291666667,0.028372875032900004,0.0,1,0.8,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0
24,0,0.08333333333330001,0.0283712165582,1.15740740741e-05,0.131428571429,0.1,0.33333333333299997,0.133333333333,796.4965277780001,0.809892729215,0.0,1.2,0.214285714286,288.211805556,33650,0.0015462323471799998,0.0285714285714,1.0,0.0,0.0,0.131428571429,0.12,0.0228571428571,0.6857142857140001,0.08,33.315972222199996,1023.28125,1097.84375,33.199652777800004,33.315972222199996,0.028372875032900004,33.2951388889,796.4965277780001,776.8680555560001,33.1944444444,33.309027777800004,0.0283723280205,33.315972222199996,1429.65625,1531.13888889,33.2048611111,33.315972222199996,0.519854880622,45.5381944444,1,0.8,0.8,42.007607003242455,1.0,1.0,0.0,0.0,1764.6390461388648,0
25,20,0.0625,0.028371765489999996,1.15740740741e-05,0.198653198653,0.0625,0.538461538462,0.184210526316,703.135416667,0.527308917086,0.0625,2.94444444444,1.0,288.211805556,33651,0.0450936329588,0.23232323232299998,0.9674,0.0,0.0,0.353535353535,0.0572390572391,0.047138047138,0.427609427609,0.09427609427610001,33.309027777800004,436.78125,719.3159722219999,0.0694444444444,33.315972222199996,0.304229888374,0.0659722222222,0.0659722222222,73.1736111111,0.038194444444400004,33.2951388889,0.028372326101099996,33.315972222199996,719.282986111,792.6284722219999,0.0694444444444,33.315972222199996,0.519584281245,1616.48958334,1,0.8,0.8,42.007607003242455,1.0,1.0,0.0,0.0,1764.6390461388648,0
26,8,0.0138888888889,0.0283717635706,0.0,0.0,0.0,0.0,0.0,33.2291666667,0.12043795620400001,0.0,0.0,0.0,0.0,33656,0.0,0.0,0.0389,0.0,0.0,0.0,0.0,0.133333333333,1.0,0.0,33.2256944444,0.0,0.0,33.2118055556,33.2256944444,0.028372873113599997,33.2118055556,0.0,0.0,0.0104166666667,33.2118055556,0.0283717635706,33.2291666667,0.0,0.0,33.2118055556,33.2291666667,0.028372874073299997,0.0,1,0.8,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0
27,8,26.1701388889,0.0283723125024,0.0,0.0,0.0,0.0,0.0,33.2291666667,0.028949946417900004,0.0,0.0,0.0,0.0,33654,0.0,0.0,0.0389,0.0,0.0,0.0,0.0,0.0961538461538,1.0,0.0,33.2291666667,0.0,0.0,33.2118055556,33.2291666667,0.028373393064599996,33.2256944444,0.0,0.0,16.611111111099998,33.2256944444,0.028372873113599997,33.2291666667,0.0,0.0,33.2118055556,33.2291666667,0.028373422045400002,0.0,1,0.8,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0
28,0,19.2708333333,0.810422094897,1.15740740741e-05,0.8490990990989999,0.00887573964497,0.137829912023,0.035433070866099994,1825.21180556,0.863438114146,0.014662756598200002,0.0601503759398,0.0299401197605,289.920173611,680,0.0128958619984,0.0540540540541,1.0,0.637843933533,0.00225225225225,0.9549549549549999,0.9144144144140001,0.036036036036,0.047297297297300006,0.752252252252,1638.64409722,1824.65972222,1824.86458333,0.524305555556,1.04513888889,0.843077927461,793.5972222219999,1111.42881944,1189.16666667,0.520833333333,0.520833333333,0.827598017552,1825.17013889,1825.17881944,1825.18402778,3.27083333333,42.9652777778,0.860454213397,139.128472222,3,0.7958990757363346,0.7959183673469387,59.28692504175641,0.989826553269,0.992346938776,0.115332803533,0.114864864865,3514.939480906843,0
29,0,62.0625,0.783164928479,1.15740740741e-05,0.872122762148,0.00432484382508,0.11037974683499999,0.025,1825.23958333,0.85170717844,0.00590762620838,0.06243949661180001,0.0204178537512,289.920173611,4755,0.0474104578775,0.0518816222141,1.0,0.0,0.0,0.961271465108,0.9068322981370001,0.0120569967117,0.0569967117282,0.7563025210079999,1824.23263889,1824.28125,1824.36284722,21.1354166667,0.0104166666667,0.823431597219,907.670138889,1039.03472222,1265.10763889,1.84722222222,0.0104166666667,0.807608169772,1824.82465278,1824.82986111,1824.83333333,460.12847222199997,6.34375,0.838459434773,1249.02082176,3,0.7907185835423451,0.7918038785217709,59.28692504175641,0.9775866723309999,0.983534577387,0.036544119356699996,0.0014614541468800002,3514.939480906843,0
30,5,11.347222222200001,0.680356398235,1.15740740741e-05,0.0540540540541,0.1,0.416666666667,0.17857142857099997,68.6979166667,0.920270053422,0.035714285714300006,1.4,1.0,173.38541666700002,34991,0.41605839416100004,0.297297297297,0.5459,0.0,0.0,1.0,0.837837837838,0.0,0.00900900900901,0.036036036036,27.25,27.25,32.847222222199996,0.0,1.96527777778,0.8948691215000001,12.7569444444,12.7569444444,19.34375,0.0,1.96527777778,0.855785744708,39.8576388889,39.8576388889,40.0381944444,0.0,1.96527777778,0.9200270260850001,20.8402662037,4,0.4905109489051095,0.5945945945945946,36.1542824515271,0.554744525547,0.666666666667,0.0,0.0,1307.1321395848006,1
31,0,167.72916666700002,0.830065487505,1.15740740741e-05,0.898643256185,0.0028264556246500004,0.058064516129,0.014867841409700001,1824.61458333,0.884324883476,0.00261917234154,0.0674740484429,0.00852878464819,289.920173611,20115,0.018300679970099997,0.0367118914605,1.0,0.0,0.0,0.9836392657619999,0.942537909018,0.00798084596967,0.00877893056664,0.7685554668790001,1824.39236111,1824.40277778,1824.43055556,0.0,0.0,0.875827049756,1081.00347222,1118.55902778,1371.56944444,0.0,0.0,0.874348000356,1824.5625,1824.5625,1824.56597222,0.0034722222222199994,0.0034722222222199994,0.878067056081,220.52776620400002,3,0.7999273329161704,0.7985623003194888,59.28692504175641,0.9998587028929999,0.997204472843,0.00040354310849300003,0.0007980845969669999,3514.939480906843,0
32,0,0.0,0.055263157894699995,1.15740740741e-05,0.154046997389,0.010752688172,0.22115384615400002,0.0571428571429,1824.40277778,0.845980195519,0.0185185185185,1.02830188679,0.4,288.211805556,1103,0.000623105683674,0.00522193211488,1.0,0.000103850947279,0.00261096605744,0.430809399478,0.20365535248,0.08485639686680001,0.143603133159,0.131853785901,0.038194444444400004,0.0590277777778,1822.31944444,0.0034722222222199994,0.00868055555556,0.642917547569,0.03125,0.038194444444400004,167.5625,0.0,0.0,0.632135306554,0.767361111111,1451.77777778,1824.8125,0.015625,0.78125,0.723776223776,111.399293982,1,0.8,0.8,42.007607003242455,1.0,1.0,0.672736700447,0.253263707572,1764.6390461388648,0
33,0,0.0,0.021743513913099997,1.15740740741e-05,0.0724091520861,0.009865005192110001,0.259772389906,0.0659400544959,52.8333333333,0.255813953488,0.0575705238918,1.06184935701,0.241961852861,369.88888888900004,9498,0.00017377792989700002,0.0112045760431,1.0,0.0,0.0,0.08610363391660002,0.08018169582769999,0.631931359354,0.828532974428,0.0507402422611,0.0,1293.08680556,1518.03819444,0.0,0.0,0.0494186046512,0.0,247.815972222,336.145833333,0.0,0.0,0.0319488817891,0.0,1824.56597222,1824.63541667,0.0,0.0,0.09883720930230001,694.8645717589999,5,0.6068376159144662,0.5099292214357938,61.594262651252606,0.669092601336,0.46899224806199996,0.9039272380840001,0.00168236877524,3793.853191551491,1
34,0,0.006944444444439999,0.0711812355348,1.15740740741e-05,0.30373095113000004,0.010067114094,0.189368770764,0.0453172205438,1390.65277778,0.895305785369,0.013071895424799999,1.00414078675,0.0736842105263,369.88888888900004,15169,0.045489770100499996,0.0310036784025,1.0,0.0,0.0,0.66894377299,0.5081450341570001,0.31739358907,0.351024697846,0.156069364162,0.142361111111,62.079861111099994,277.26736111099996,0.006944444444439999,0.006944444444439999,0.782184667385,0.006944444444439999,0.0868055555556,0.371527777778,0.006944444444439999,0.006944444444439999,0.0770636757462,300.243055556,741.8055555560001,1054.79861111,0.006944444444439999,0.0104166666667,0.881531792877,720.1145717589999,5,0.7973823480708726,0.7432176656151421,61.594262651252606,0.995999337639,0.914826498423,2.64937507865e-05,0.000525486074619,3793.853191551491,0
35,1,0.03125,0.0509756097561,1.15740740741e-05,0.375,0.2,0.444444444444,0.2,1824.13194444,0.8855702490039999,0.0,1.0,0.111111111111,288.211805556,41495,0.0706206896552,0.08333333333330001,0.9999,0.0,0.0,0.5,0.458333333333,0.5,0.5,0.33333333333299997,0.0659722222222,1070.99826389,1071.00347222,0.03125,0.03125,0.37558244824000003,0.03125,449.59027777800003,891.4027777780001,0.03125,0.03125,0.0509756097561,1070.99826389,1823.01736111,1824.13194444,0.03125,0.03125,0.851158060149,74.12152777770001,1,0.8,0.8,42.007607003242455,1.0,1.0,0.0,0.0,1764.6390461388648,0
36,0,0.423611111111,0.684333218586,1.15740740741e-05,0.265306122449,0.0909090909091,1.1818181818200002,0.28571428571400004,977.1805555560001,0.8822209309469999,0.0769230769231,0.41176470588200004,0.2,189.47916666700002,5503,0.000353857041755,0.030612244898,1.0,0.0,0.0,0.928571428571,0.897959183673,0.0204081632653,0.030612244898,0.15306122449,6.369791666669999,7.5763888888899995,7.46527777778,0.0,0.0,0.8580190076530001,2.125,2.63541666667,2.63020833333,0.0,0.0,0.822078874577,206.08333333299998,424.94791666699996,357.97222222199997,0.0,9.96527777778,0.870722116909,0.00347222222223,2,0.7779215178956447,0.7957446808510639,51.36563987372558,0.944803794739,0.989361702128,0.452937013447,0.0408163265306,2638.4289596372673,0
37,0,3.5034722222199997,0.663452978884,1.15740740741e-05,0.616438356164,0.012422360248399999,0.152866242038,0.0379746835443,1824.53125,0.929213150832,0.012658227848100001,0.164383561644,0.0567375886525,369.88888888900004,6939,0.24890217696,0.294520547945,1.0,0.00021355828138999998,0.0022831050228299997,0.9337899543379999,0.826484018265,0.0319634703196,0.043378995433800006,0.365296803653,452.93402777800003,499.92361111099996,522.453125,0.0034722222222199994,0.0138888888889,0.894814493391,55.0208333333,87.4166666667,87.4166666667,0.0,0.0,0.869555986662,1126.93055556,1192.09895833,1440.39583333,0.0138888888889,2.99652777778,0.920022745267,895.4895717589999,5,0.7801282728438844,0.6950819672131147,61.594262651252606,0.970421791293,0.859484777518,0.11532147195,0.022831050228300002,3793.853191551491,0
38,0,9.52777777778,0.0239706492323,0.0,0.8181818181820001,0.125,0.33333333333299997,0.125,1825.14583333,0.851311197228,0.0,0.33333333333299997,0.125,0.0,28929,0.0,0.0,1.0,0.0,0.0,1.0,0.8181818181820001,0.0,0.181818181818,0.8181818181820001,1824.57291667,1824.57291667,1824.61458333,0.0,6.333333333330001,0.835494976647,1205.0,1205.0,1824.38888889,0.0,3.13888888889,0.828371890364,1825.14236111,1825.14236111,1825.14409722,0.0,9.52777777778,0.84944237326,0.0,1,0.7999999999999999,0.7999999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0
39,0,0.104166666667,0.0283723125024,1.15740740741e-05,0.235294117647,0.111111111111,0.636363636364,0.222222222222,812.989583333,0.784278108525,0.0416666666667,3.23076923077,0.181818181818,288.211805556,33490,0.044781260764699994,0.0367647058824,1.0,0.0,0.0,0.14705882352900002,0.102941176471,0.0147058823529,0.617647058824,0.0808823529412,33.315972222199996,852.026041667,1029.35590278,0.006944444444439999,33.315972222199996,0.028373422045400002,33.309027777800004,785.411458333,760.0694444439999,0.006944444444439999,33.3125,0.0283723125024,73.7083333333,1083.62847222,1334.35763889,0.006944444444439999,33.315972222199996,0.519854880622,534.729155093,1,0.8,0.8,42.007607003242455,1.0,1.0,0.0,0.0,1764.6390461388648,0
40,0,0.0034722222222199994,0.0283723125024,1.15740740741e-05,0.154185022026,0.04,0.4,0.119047619048,807.760416667,0.769589042533,0.0294117647059,4.46666666667,0.138888888889,288.211805556,33491,0.0275771503611,0.037444933920699995,1.0,0.0,0.0,0.178414096916,0.11013215859000001,0.0506607929515,0.5396475770929999,0.079295154185,33.3055555556,813.017361111,778.0694444439999,0.0034722222222199994,33.315972222199996,0.044444444444399996,0.0659722222222,532.5503472219999,323.027777778,0.0034722222222199994,33.284722222199996,0.028372326101099996,33.315972222199996,1155.68923611,1338.45138889,0.0034722222222199994,33.315972222199996,0.522159159859,1823.43748843,1,0.8,0.8,42.007607003242455,1.0,1.0,0.0006565988181219999,0.00220264317181,1764.6390461388648,0
41,0,5.385416666669999,0.021897787798900004,1.15740740741e-05,0.5611814345989999,0.044776119403,0.452830188679,0.117647058824,1824.46527778,0.832724383527,0.15172413793099998,0.706349206349,0.322222222222,173.38541666700002,286,0.9350751839110001,0.32489451476799996,1.0,0.0,0.0,0.48101265822800005,0.434599156118,0.48945147679300005,0.48945147679300005,0.248945147679,183.33333333299998,919.564236111,918.3680555560001,125.232638889,125.232638889,0.250477452246,114.098958333,183.23611111099999,183.33333333299998,113.899305556,113.899305556,0.022328111329900004,892.3368055560001,1823.59027778,1824.09722222,204.0625,204.0625,0.816627973997,1823.83679399,4,0.7998541007726668,0.783710407239819,36.1542824515271,0.9996373664129999,0.972850678733,0.127996577842,0.0675105485232,1307.1321395848006,0
42,0,130.25,0.666870925085,1.15740740741e-05,0.686346863469,0.025974025974,0.1,0.0394736842105,852.0243055560001,0.888052721173,0.012658227848100001,0.48780487804899997,0.203703703704,288.211805556,8737,0.9094623978409999,0.17712177121800002,1.0,0.0,0.0,0.9963099631,0.881918819188,0.0,0.0,0.154981549815,441.87847222199997,441.87847222199997,474.59722222199997,0.0,0.0,0.867567426834,150.444444444,150.44791666700002,150.4375,0.0,0.0,0.8097269986010001,773.697916667,773.697916667,774.642361111,0.0,0.0,0.882269601927,1.80207175926,1,0.8,0.8,42.007607003242455,1.0,1.0,0.0191947214516,0.0036900369003699997,1764.6390461388648,0
43,1,0.104166666667,0.0286061283404,1.15740740741e-05,0.058035714285699994,0.166666666667,1.14285714286,0.33333333333299997,33.315972222199996,0.524734038473,0.111111111111,22.0,0.28571428571400004,288.211805556,22909,0.00035720664404400004,0.00892857142857,0.9999,0.0,0.0,0.0669642857143,0.0401785714286,0.0223214285714,0.78125,0.035714285714300006,33.3125,812.9305555560001,1248.07638889,33.2083333333,33.3125,0.0286061283404,33.309027777800004,714.020833333,763.8402777780001,33.2083333333,33.3125,0.0286061283404,33.315972222199996,1342.11458333,1789.77430556,33.2083333333,33.315972222199996,0.0286067653658,159.96873842600002,1,0.8,0.8000000000000002,42.007607003242455,1.0,1.0,0.0,0.0,1764.6390461388648,0
44,0,15.1631944444,0.820015315649,0.0,0.8181818181820001,0.25,0.25,0.25,1825.4375,0.8729423668459999,0.0,0.25,0.0,0.0,24592,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.45454545454499995,678.3159722219999,678.3159722219999,678.3159722219999,0.0,0.0,0.84275474549,299.70486111099996,299.70486111099996,299.70486111099996,0.0,0.0,0.824691048124,1825.37152778,1825.37152778,1825.37152778,0.0,0.0,0.872037941778,0.0,1,0.8,0.7999999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0
45,0,0.0,0.014598540146,0.0,0.1875,0.166666666667,0.222222222222,0.166666666667,1824.45833333,0.830952107811,0.0,0.2,0.0,0.0,16591,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.75,0.75,0.1875,0.0,1575.05555556,1575.05555556,0.0,0.0,0.0170316301703,0.0,645.149305556,645.149305556,0.0,0.0,0.0152068126521,0.0538194444444,1824.85069444,1824.85069444,0.0,0.0,0.449962516752,0.0,1,0.7999999999999999,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0
46,0,0.0,0.17412935323399997,1.15740740741e-05,0.30701754386,0.07142857142860001,0.75,0.214285714286,831.736111111,0.861774812542,0.847457627119,4.52941176471,1.0,288.211805556,20928,0.0013227513227500002,0.00877192982456,1.0,0.0,0.0,0.9356725146200001,0.602339181287,0.0,0.0906432748538,0.125730994152,19.5208333333,19.5208333333,183.23958333299998,0.0,0.006944444444439999,0.823403378449,0.006944444444439999,0.006944444444439999,19.5277777778,0.0,0.006944444444439999,0.31906371112599996,327.020833333,327.024305556,652.920138889,0.0,0.236111111111,0.859173638074,0.0,1,0.7999999999999999,0.7999999999999999,42.007607003242455,1.0,1.0,0.0,0.0,1764.6390461388648,0
47,0,0.0,0.0215311004785,1.15740740741e-05,0.5,0.0909090909091,0.38461538461499994,0.0909090909091,1825.125,0.854017191572,0.0,0.33333333333299997,0.0909090909091,288.211805556,2603,0.0204636290967,0.035714285714300006,1.0,0.0,0.0,0.5714285714289999,0.5,0.321428571429,0.392857142857,0.428571428571,183.78819444400003,1824.63715278,1824.640625,0.0,0.0,0.778228094119,0.0017361111111099997,795.826388889,1207.61458333,0.0,0.0,0.0915652901788,1824.640625,1825.03125,1825.03472222,0.00520833333333,0.024305555555599996,0.852227077229,0.0,1,0.7999999999999999,0.8000000000000002,42.007607003242455,1.0,1.0,0.0,0.0,1764.6390461388648,0
48,3,12.75,0.806444737891,0.0,0.0,0.166666666667,2.0,1.0,96.37152777780001,0.824137396025,1.0,30.0,1.0,0.0,11695,0.0,0.0,0.9983,0.0,0.0,1.0,0.973684210526,0.0,0.026315789473700002,0.47368421052599996,59.2239583333,59.2239583333,58.6979166667,0.0,134.8125,0.8221625433769999,13.7361111111,13.7361111111,13.7361111111,0.0,134.8125,0.809553051061,92.65972222219999,92.65972222219999,92.65625,0.0,134.8125,0.823277624035,0.0,2,0.7880597014925373,0.7894736842105263,0.0,0.970149253731,0.973684210526,0.0,0.0,0.0,1
